t,src,x,y,z,r,roll,pitch,azimuth,flight_mode,armed,airborne
1764598881.518105,gui,0.0,0.0,0.0,0.0,0.0021,0.2922,0.7092,1,1,0
1764598881.542970,gui,0.0,0.0,0.0,0.0,0.0017,0.2967,0.7090,1,1,0
1764598881.568119,gui,0.0,0.0,0.0,0.0,0.0017,0.2967,0.7090,1,1,0
1764598881.593147,gui,0.0,0.0,0.0,0.0,0.0017,0.2967,0.7090,1,1,0
1764598881.618152,gui,0.0,0.0,0.0,0.0,0.0017,0.2967,0.7090,1,1,0
1764598881.642905,gui,0.0,0.0,0.0,0.0,0.0012,0.2955,0.7089,1,1,0
1764598881.668096,gui,0.0,0.0,0.0,0.0,0.0012,0.2955,0.7089,1,1,0
1764598881.693127,gui,0.0,0.0,0.0,0.0,0.0012,0.2955,0.7089,1,1,0
1764598881.718059,gui,0.0,0.0,0.0,0.0,0.0012,0.2955,0.7089,1,1,0
1764598881.742882,gui,0.0,0.0,0.0,0.0,0.0008,0.2875,0.7087,1,1,0
1764598881.768067,gui,0.0,0.0,0.0,0.0,0.0008,0.2875,0.7087,1,1,0
1764598881.793102,gui,0.0,0.0,0.0,0.0,0.0008,0.2875,0.7087,1,1,0
1764598881.818129,gui,0.0,0.0,0.0,0.0,0.0008,0.2875,0.7087,1,1,0
1764598881.842944,gui,0.0,0.0,0.0,0.0,0.0007,0.2839,0.7087,1,1,0
1764598881.868029,gui,0.0,0.0,0.0,0.0,0.0007,0.2839,0.7087,1,1,0
1764598881.893115,gui,0.0,0.0,0.0,0.0,0.0007,0.2839,0.7087,1,1,0
1764598881.918133,gui,0.0,0.0,0.0,0.0,0.0007,0.2839,0.7087,1,1,0
1764598881.943197,gui,0.0,0.0,0.0,0.0,0.0002,0.2566,0.7081,1,1,0
1764598881.967987,gui,0.0,0.0,0.0,0.0,0.0002,0.2566,0.7081,1,1,0
1764598881.993030,gui,0.0,0.0,0.0,0.0,0.0002,0.2566,0.7081,1,1,0
1764598882.018126,gui,0.0,0.0,0.0,0.0,0.0002,0.2566,0.7081,1,1,0
1764598882.042991,gui,0.0,0.0,0.0,0.0,-0.0002,0.2315,0.7080,1,1,0
1764598882.068087,gui,0.0,0.0,0.0,0.0,-0.0002,0.2315,0.7080,1,1,0
1764598882.093064,gui,0.0,0.0,0.0,0.0,-0.0002,0.2315,0.7080,1,1,0
1764598882.118135,gui,0.0,0.0,0.0,0.0,-0.0002,0.2315,0.7080,1,1,0
1764598882.142887,gui,0.0,0.0,0.0,0.0,-0.0006,0.1987,0.7080,1,1,0
1764598882.168137,gui,0.0,0.0,0.0,0.0,-0.0006,0.1987,0.7080,1,1,0
1764598882.192971,gui,0.0,0.0,0.0,0.0,-0.0006,0.1987,0.7080,1,1,0
1764598882.218167,gui,0.0,0.0,0.0,0.0,-0.0006,0.1987,0.7080,1,1,0
1764598882.242985,gui,0.0,0.0,0.0,0.0,-0.0010,0.1596,0.7078,1,1,0
1764598882.268272,gui,0.0,0.0,0.0,0.0,-0.0010,0.1596,0.7078,1,1,0
1764598882.293165,gui,0.0,0.0,0.0,0.0,-0.0010,0.1596,0.7078,1,1,0
1764598882.318064,gui,0.0,0.0,0.0,0.0,-0.0010,0.1596,0.7078,1,1,0
1764598882.342899,gui,0.0,0.0,0.0,0.0,-0.0011,0.1374,0.7077,1,1,0
1764598882.368198,gui,0.0,0.0,0.0,0.0,-0.0011,0.1374,0.7077,1,1,0
1764598882.393126,gui,0.0,0.0,0.0,0.0,-0.0011,0.1374,0.7077,1,1,0
1764598882.418044,gui,0.0,0.0,0.0,0.0,-0.0011,0.1374,0.7077,1,1,0
1764598882.442949,gui,0.0,0.0,0.0,0.0,-0.0013,0.0881,0.7074,1,1,0
1764598882.468165,gui,0.0,0.0,0.0,0.0,-0.0013,0.0881,0.7074,1,1,0
1764598882.493142,gui,0.0,0.0,0.0,0.0,-0.0013,0.0881,0.7074,1,1,0
1764598882.518010,gui,0.0,0.0,0.0,0.0,-0.0013,0.0881,0.7074,1,1,0
1764598882.542897,gui,0.0,0.0,0.0,0.0,-0.0015,0.0501,0.7073,1,1,0
1764598882.568151,gui,0.0,0.0,0.0,0.0,-0.0015,0.0501,0.7073,1,1,0
1764598882.593092,gui,0.0,0.0,0.0,0.0,-0.0015,0.0501,0.7073,1,1,0
1764598882.618056,gui,0.0,0.0,0.0,0.0,-0.0015,0.0501,0.7073,1,1,0
1764598882.642919,gui,0.0,0.0,0.0,0.0,-0.0017,0.0108,0.7072,1,0,0
1764598882.668087,gui,0.0,0.0,0.0,0.0,-0.0017,0.0108,0.7072,1,0,0
1764598882.693080,gui,0.0,0.0,0.0,0.0,-0.0017,0.0108,0.7072,1,0,0
1764598882.718127,gui,0.0,0.0,0.0,0.0,-0.0017,0.0108,0.7072,1,0,0
1764598882.743024,gui,0.0,0.0,0.0,0.0,-0.0018,-0.0267,0.7069,1,0,0
1764598882.768139,gui,0.0,0.0,0.0,0.0,-0.0018,-0.0267,0.7069,1,0,0
1764598882.793058,gui,0.0,0.0,0.0,0.0,-0.0018,-0.0267,0.7069,1,0,0
1764598882.818157,gui,0.0,0.0,0.0,0.0,-0.0018,-0.0267,0.7069,1,0,0
1764598882.843044,gui,0.0,0.0,0.0,0.0,-0.0019,-0.0467,0.7068,1,0,0
1764598882.868198,gui,0.0,0.0,0.0,0.0,-0.0019,-0.0467,0.7068,1,0,0
1764598882.893195,gui,0.0,0.0,0.0,0.0,-0.0019,-0.0467,0.7068,1,0,0
1764598882.918088,gui,0.0,0.0,0.0,0.0,-0.0019,-0.0467,0.7068,1,0,0
1764598882.943264,gui,0.0,0.0,0.0,0.0,-0.0019,-0.0799,0.7064,1,0,0
1764598882.968096,gui,0.0,0.0,0.0,0.0,-0.0019,-0.0799,0.7064,1,0,0
1764598882.993150,gui,0.0,0.0,0.0,0.0,-0.0019,-0.0799,0.7064,1,0,0
1764598883.018062,gui,0.0,0.0,0.0,0.0,-0.0019,-0.0799,0.7064,1,0,0
1764598883.042929,gui,0.0,0.0,0.0,0.0,-0.0019,-0.1017,0.7061,1,0,0
1764598883.068245,gui,0.0,0.0,0.0,0.0,-0.0019,-0.1017,0.7061,1,0,0
1764598883.093017,gui,0.0,0.0,0.0,0.0,-0.0019,-0.1017,0.7061,1,0,0
1764598883.117989,gui,0.0,0.0,0.0,0.0,-0.0019,-0.1017,0.7061,1,0,0
1764598883.142901,gui,0.0,0.0,0.0,0.0,-0.0019,-0.1174,0.7058,1,0,0
1764598883.168148,gui,0.0,0.0,0.0,0.0,-0.0019,-0.1174,0.7058,1,0,0
1764598883.193092,gui,0.0,0.0,0.0,0.0,-0.0019,-0.1174,0.7058,1,0,0
1764598883.218040,gui,0.0,0.0,0.0,0.0,-0.0019,-0.1174,0.7058,1,0,0
1764598883.242932,gui,0.0,0.0,0.0,0.0,-0.0018,-0.1244,0.7054,1,0,0
1764598883.268206,gui,0.0,0.0,0.0,0.0,-0.0018,-0.1244,0.7054,1,0,0
1764598883.293182,gui,0.0,0.0,0.0,0.0,-0.0018,-0.1244,0.7054,1,0,0
1764598883.318065,gui,0.0,0.0,0.0,0.0,-0.0018,-0.1244,0.7054,1,0,0
1764598883.342961,gui,0.0,0.0,0.0,0.0,-0.0018,-0.1251,0.7053,1,0,0
1764598883.368321,gui,0.0,0.0,0.0,0.0,-0.0018,-0.1251,0.7053,1,0,0
1764598883.393208,gui,0.0,0.0,0.0,0.0,-0.0018,-0.1251,0.7053,1,0,0
1764598883.418075,gui,0.0,0.0,0.0,0.0,-0.0018,-0.1251,0.7053,1,0,0
1764598883.442859,gui,0.0,0.0,0.0,0.0,-0.0017,-0.1174,0.7045,1,0,0
1764598883.468151,gui,0.0,0.0,0.0,0.0,-0.0017,-0.1174,0.7045,1,0,0
1764598883.493146,gui,0.0,0.0,0.0,0.0,-0.0017,-0.1174,0.7045,1,0,0
1764598883.518135,gui,0.0,0.0,0.0,0.0,-0.0017,-0.1174,0.7045,1,0,0
1764598883.542953,gui,0.0,0.0,0.0,0.0,-0.0017,-0.1071,0.7042,1,0,0
1764598883.568172,gui,0.0,0.0,0.0,0.0,-0.0017,-0.1071,0.7042,1,0,0
1764598883.593064,gui,0.0,0.0,0.0,0.0,-0.0017,-0.1071,0.7042,1,0,0
1764598883.618147,gui,0.0,0.0,0.0,0.0,-0.0017,-0.1071,0.7042,1,0,0
1764598883.642995,gui,0.0,0.0,0.0,0.0,-0.0016,-0.0916,0.7039,1,0,0
1764598883.667885,gui,0.0,0.0,0.0,0.0,-0.0016,-0.0916,0.7039,1,0,0
1764598883.693144,gui,0.0,0.0,0.0,0.0,-0.0016,-0.0916,0.7039,1,0,0
1764598883.718199,gui,0.0,0.0,0.0,0.0,-0.0016,-0.0916,0.7039,1,0,0
1764598883.742913,gui,0.0,0.0,0.0,0.0,-0.0016,-0.0697,0.7034,1,0,0
1764598883.767991,gui,0.0,0.0,0.0,0.0,-0.0016,-0.0697,0.7034,1,0,0
1764598883.793140,gui,0.0,0.0,0.0,0.0,-0.0016,-0.0697,0.7034,1,0,0
1764598883.818113,gui,0.0,0.0,0.0,0.0,-0.0016,-0.0697,0.7034,1,0,0
1764598883.842918,gui,0.0,0.0,0.0,0.0,-0.0015,-0.0622,0.7032,1,0,0
1764598883.868112,gui,0.0,0.0,0.0,0.0,-0.0015,-0.0622,0.7032,1,0,0
1764598883.893057,gui,0.0,0.0,0.0,0.0,-0.0015,-0.0622,0.7032,1,0,0
1764598883.918132,gui,0.0,0.0,0.0,0.0,-0.0015,-0.0622,0.7032,1,0,0
1764598883.942997,gui,0.0,0.0,0.0,0.0,-0.0016,-0.0188,0.7025,1,0,0
1764598883.968083,gui,0.0,0.0,0.0,0.0,-0.0016,-0.0188,0.7025,1,0,0
1764598883.993052,gui,0.0,0.0,0.0,0.0,-0.0016,-0.0188,0.7025,1,0,0
1764598884.017983,gui,0.0,0.0,0.0,0.0,-0.0016,-0.0188,0.7025,1,0,0
1764598884.042875,gui,0.0,0.0,0.0,0.0,-0.0016,0.0117,0.7020,1,0,0
1764598884.068150,gui,0.0,0.0,0.0,0.0,-0.0016,0.0117,0.7020,1,0,0
1764598884.093147,gui,0.0,0.0,0.0,0.0,-0.0016,0.0117,0.7020,1,0,0
1764598884.118029,gui,0.0,0.0,0.0,0.0,-0.0016,0.0117,0.7020,1,0,0
1764598884.143135,gui,0.0,0.0,0.0,0.0,-0.0016,0.0416,0.7016,1,0,0
1764598884.168084,gui,0.0,0.0,0.0,0.0,-0.0016,0.0416,0.7016,1,0,0
1764598884.193060,gui,0.0,0.0,0.0,0.0,-0.0016,0.0416,0.7016,1,0,0
1764598884.218074,gui,0.0,0.0,0.0,0.0,-0.0016,0.0416,0.7016,1,0,0
1764598884.242904,gui,0.0,0.0,0.0,0.0,-0.0016,0.0720,0.7011,1,0,0
1764598884.268159,gui,0.0,0.0,0.0,0.0,-0.0016,0.0720,0.7011,1,0,0
1764598884.293136,gui,0.0,0.0,0.0,0.0,-0.0016,0.0720,0.7011,1,0,0
1764598884.318062,gui,0.0,0.0,0.0,0.0,-0.0016,0.0720,0.7011,1,0,0
1764598884.342932,gui,0.0,0.0,0.0,0.0,-0.0016,0.0850,0.7008,1,0,0
1764598884.368099,gui,0.0,0.0,0.0,0.0,-0.0016,0.0850,0.7008,1,0,0
1764598884.393072,gui,0.0,0.0,0.0,0.0,-0.0016,0.0850,0.7008,1,0,0
1764598884.418033,gui,0.0,0.0,0.0,0.0,-0.0016,0.0850,0.7008,1,0,0
1764598884.442978,gui,0.0,0.0,0.0,0.0,-0.0017,0.1237,0.7002,1,0,0
1764598884.468052,gui,0.0,0.0,0.0,0.0,-0.0017,0.1237,0.7002,1,0,0
1764598884.493145,gui,0.0,0.0,0.0,0.0,-0.0017,0.1237,0.7002,1,0,0
1764598884.518054,gui,0.0,0.0,0.0,0.0,-0.0017,0.1237,0.7002,1,0,0
1764598884.543144,gui,0.0,0.0,0.0,0.0,-0.0017,0.1349,0.6998,1,0,0
1764598884.568024,gui,0.0,0.0,0.0,0.0,-0.0017,0.1349,0.6998,1,0,0
1764598884.593057,gui,0.0,0.0,0.0,0.0,-0.0017,0.1349,0.6998,1,0,0
1764598884.618086,gui,0.0,0.0,0.0,0.0,-0.0017,0.1349,0.6998,1,0,0
1764598884.642982,gui,0.0,0.0,0.0,0.0,-0.0018,0.1527,0.6994,1,0,0
1764598884.668117,gui,0.0,0.0,0.0,0.0,-0.0018,0.1527,0.6994,1,0,0
1764598884.693091,gui,0.0,0.0,0.0,0.0,-0.0018,0.1527,0.6994,1,0,0
1764598884.718167,gui,0.0,0.0,0.0,0.0,-0.0018,0.1527,0.6994,1,0,0
1764598884.742876,gui,0.0,0.0,0.0,0.0,-0.0018,0.1648,0.6990,1,0,0
1764598884.768085,gui,0.0,0.0,0.0,0.0,-0.0018,0.1648,0.6990,1,0,0
1764598884.793111,gui,0.0,0.0,0.0,0.0,-0.0018,0.1648,0.6990,1,0,0
1764598884.818030,gui,0.0,0.0,0.0,0.0,-0.0018,0.1648,0.6990,1,0,0
1764598884.842981,gui,0.0,0.0,0.0,0.0,-0.0019,0.1728,0.6985,1,0,0
1764598884.868131,gui,0.0,0.0,0.0,0.0,-0.0019,0.1728,0.6985,1,0,0
1764598884.893107,gui,0.0,0.0,0.0,0.0,-0.0019,0.1728,0.6985,1,0,0
1764598884.918009,gui,0.0,0.0,0.0,0.0,-0.0019,0.1728,0.6985,1,0,0
1764598884.943101,gui,0.0,0.0,0.0,0.0,-0.0019,0.1750,0.6983,1,0,0
1764598884.968086,gui,0.0,0.0,0.0,0.0,-0.0019,0.1750,0.6983,1,0,0
1764598884.993165,gui,0.0,0.0,0.0,0.0,-0.0019,0.1750,0.6983,1,0,0
1764598885.018208,gui,0.0,0.0,0.0,0.0,-0.0019,0.1750,0.6983,1,0,0
1764598885.042885,gui,0.0,0.0,0.0,0.0,-0.0020,0.1699,0.6977,1,0,0
1764598885.068167,gui,0.0,0.0,0.0,0.0,-0.0020,0.1699,0.6977,1,0,0
1764598885.093176,gui,0.0,0.0,0.0,0.0,-0.0020,0.1699,0.6977,1,0,0
1764598885.118146,gui,0.0,0.0,0.0,0.0,-0.0020,0.1699,0.6977,1,0,0
1764598885.142890,gui,0.0,0.0,0.0,0.0,-0.0021,0.1588,0.6973,1,0,0
1764598885.168048,gui,0.0,0.0,0.0,0.0,-0.0021,0.1588,0.6973,1,0,0
1764598885.193075,gui,0.0,0.0,0.0,0.0,-0.0021,0.1588,0.6973,1,0,0
1764598885.218175,gui,0.0,0.0,0.0,0.0,-0.0021,0.1588,0.6973,1,0,0
1764598885.242925,gui,0.0,0.0,0.0,0.0,-0.0021,0.1406,0.6969,1,0,0
1764598885.268035,gui,0.0,0.0,0.0,0.0,-0.0021,0.1406,0.6969,1,0,0
1764598885.293096,gui,0.0,0.0,0.0,0.0,-0.0021,0.1406,0.6969,1,0,0
1764598885.318139,gui,0.0,0.0,0.0,0.0,-0.0021,0.1406,0.6969,1,0,0
1764598885.342915,gui,0.0,0.0,0.0,0.0,-0.0021,0.1204,0.6965,1,0,0
1764598885.368251,gui,0.0,0.0,0.0,0.0,-0.0021,0.1204,0.6965,1,0,0
1764598885.393142,gui,0.0,0.0,0.0,0.0,-0.0021,0.1204,0.6965,1,0,0
1764598885.418093,gui,0.0,0.0,0.0,0.0,-0.0021,0.1204,0.6965,1,0,0
1764598885.442986,gui,0.0,0.0,0.0,0.0,-0.0022,0.0966,0.6963,1,0,0
1764598885.468041,gui,0.0,0.0,0.0,0.0,-0.0022,0.0966,0.6963,1,0,0
1764598885.493192,gui,0.0,0.0,0.0,0.0,-0.0022,0.0966,0.6963,1,0,0
1764598885.518214,gui,0.0,0.0,0.0,0.0,-0.0022,0.0966,0.6963,1,0,0
1764598885.543118,gui,0.0,0.0,0.0,0.0,-0.0022,0.0675,0.6957,1,0,0
1764598885.568078,gui,0.0,0.0,0.0,0.0,-0.0022,0.0675,0.6957,1,0,0
1764598885.593076,gui,0.0,0.0,0.0,0.0,-0.0022,0.0675,0.6957,1,0,0
1764598885.618236,gui,0.0,0.0,0.0,0.0,-0.0022,0.0675,0.6957,1,0,0
1764598885.642941,gui,0.0,0.0,0.0,0.0,-0.0022,0.0367,0.6954,1,0,0
1764598885.668252,gui,0.0,0.0,0.0,0.0,-0.0022,0.0367,0.6954,1,0,0
1764598885.693169,gui,0.0,0.0,0.0,0.0,-0.0022,0.0367,0.6954,1,0,0
1764598885.718294,gui,0.0,0.0,0.0,0.0,-0.0022,0.0367,0.6954,1,0,0
1764598885.743032,gui,0.0,0.0,0.0,0.0,-0.0021,0.0129,0.6951,1,0,0
1764598885.768108,gui,0.0,0.0,0.0,0.0,-0.0021,0.0129,0.6951,1,0,0
1764598885.793053,gui,0.0,0.0,0.0,0.0,-0.0021,0.0129,0.6951,1,0,0
1764598885.818135,gui,0.0,0.0,0.0,0.0,-0.0021,0.0129,0.6951,1,0,0
1764598885.842880,gui,0.0,0.0,0.0,0.0,-0.0021,-0.0213,0.6946,1,0,0
1764598885.868121,gui,0.0,0.0,0.0,0.0,-0.0021,-0.0213,0.6946,1,0,0
1764598885.893074,gui,0.0,0.0,0.0,0.0,-0.0021,-0.0213,0.6946,1,0,0
1764598885.918177,gui,0.0,0.0,0.0,0.0,-0.0021,-0.0213,0.6946,1,0,0
1764598885.943167,gui,0.0,0.0,0.0,0.0,-0.0021,-0.0402,0.6944,1,0,0
1764598885.967986,gui,0.0,0.0,0.0,0.0,-0.0021,-0.0402,0.6944,1,0,0
1764598885.993126,gui,0.0,0.0,0.0,0.0,-0.0021,-0.0402,0.6944,1,0,0
1764598886.018095,gui,0.0,0.0,0.0,0.0,-0.0021,-0.0402,0.6944,1,0,0
1764598886.042905,gui,0.0,0.0,0.0,0.0,-0.0021,-0.0763,0.6939,1,0,0
1764598886.068236,gui,0.0,0.0,0.0,0.0,-0.0021,-0.0763,0.6939,1,0,0
1764598886.093065,gui,0.0,0.0,0.0,0.0,-0.0021,-0.0763,0.6939,1,0,0
1764598886.118145,gui,0.0,0.0,0.0,0.0,-0.0021,-0.0763,0.6939,1,0,0
1764598886.142970,gui,0.0,0.0,0.0,0.0,-0.0020,-0.1022,0.6934,1,0,0
1764598886.168145,gui,0.0,0.0,0.0,0.0,-0.0020,-0.1022,0.6934,1,0,0
1764598886.193076,gui,0.0,0.0,0.0,0.0,-0.0020,-0.1022,0.6934,1,0,0
1764598886.218167,gui,0.0,0.0,0.0,0.0,-0.0020,-0.1022,0.6934,1,0,0
1764598886.242939,gui,0.0,0.0,0.0,0.0,-0.0019,-0.1242,0.6930,1,0,0
1764598886.268233,gui,0.0,0.0,0.0,0.0,-0.0019,-0.1242,0.6930,1,0,0
1764598886.293191,gui,0.0,0.0,0.0,0.0,-0.0019,-0.1242,0.6930,1,0,0
1764598886.318195,gui,0.0,0.0,0.0,0.0,-0.0019,-0.1242,0.6930,1,0,0
1764598886.343117,gui,0.0,0.0,0.0,0.0,-0.0017,-0.1420,0.6925,1,0,0
1764598886.368145,gui,0.0,0.0,0.0,0.0,-0.0017,-0.1420,0.6925,1,0,0
1764598886.393215,gui,0.0,0.0,0.0,0.0,-0.0017,-0.1420,0.6925,1,0,0
1764598886.418075,gui,0.0,0.0,0.0,0.0,-0.0017,-0.1420,0.6925,1,0,0
1764598886.443005,gui,0.0,0.0,0.0,0.0,-0.0017,-0.1490,0.6923,1,0,0
1764598886.468227,gui,0.0,0.0,0.0,0.0,-0.0017,-0.1490,0.6923,1,0,0
1764598886.493148,gui,0.0,0.0,0.0,0.0,-0.0017,-0.1490,0.6923,1,0,0
1764598886.518203,gui,0.0,0.0,0.0,0.0,-0.0017,-0.1490,0.6923,1,0,0
1764598886.542955,gui,0.0,0.0,0.0,0.0,-0.0015,-0.1560,0.6917,1,0,0
1764598886.568093,gui,0.0,0.0,0.0,0.0,-0.0015,-0.1560,0.6917,1,0,0
1764598886.593081,gui,0.0,0.0,0.0,0.0,-0.0015,-0.1560,0.6917,1,0,0
1764598886.618234,gui,0.0,0.0,0.0,0.0,-0.0015,-0.1560,0.6917,1,0,0
1764598886.642983,gui,0.0,0.0,0.0,0.0,-0.0014,-0.1567,0.6911,1,0,0
1764598886.668028,gui,0.0,0.0,0.0,0.0,-0.0014,-0.1567,0.6911,1,0,0
1764598886.693125,gui,0.0,0.0,0.0,0.0,-0.0014,-0.1567,0.6911,1,0,0
1764598886.718164,gui,0.0,0.0,0.0,0.0,-0.0014,-0.1567,0.6911,1,0,0
1764598886.743118,gui,0.0,0.0,0.0,0.0,-0.0012,-0.1518,0.6906,1,0,0
1764598886.768082,gui,0.0,0.0,0.0,0.0,-0.0012,-0.1518,0.6906,1,0,0
1764598886.793176,gui,0.0,0.0,0.0,0.0,-0.0012,-0.1518,0.6906,1,0,0
1764598886.818161,gui,0.0,0.0,0.0,0.0,-0.0012,-0.1518,0.6906,1,0,0
1764598886.842891,gui,0.0,0.0,0.0,0.0,-0.0011,-0.1400,0.6901,1,0,0
1764598886.868176,gui,0.0,0.0,0.0,0.0,-0.0011,-0.1400,0.6901,1,0,0
1764598886.893268,gui,0.0,0.0,0.0,0.0,-0.0011,-0.1400,0.6901,1,0,0
1764598886.918071,gui,0.0,0.0,0.0,0.0,-0.0011,-0.1400,0.6901,1,0,0
1764598886.943100,gui,0.0,0.0,0.0,0.0,-0.0010,-0.1292,0.6898,1,0,0
1764598886.968041,gui,0.0,0.0,0.0,0.0,-0.0010,-0.1292,0.6898,1,0,0
1764598886.993048,gui,0.0,0.0,0.0,0.0,-0.0010,-0.1292,0.6898,1,0,0
1764598887.018140,gui,0.0,0.0,0.0,0.0,-0.0010,-0.1292,0.6898,1,0,0
1764598887.043056,gui,0.0,0.0,0.0,0.0,-0.0009,-0.1027,0.6892,1,0,0
1764598887.068069,gui,0.0,0.0,0.0,0.0,-0.0009,-0.1027,0.6892,1,0,0
1764598887.093016,gui,0.0,0.0,0.0,0.0,-0.0009,-0.1027,0.6892,1,0,0
1764598887.118139,gui,0.0,0.0,0.0,0.0,-0.0009,-0.1027,0.6892,1,0,0
1764598887.142957,gui,0.0,0.0,0.0,0.0,-0.0008,-0.0778,0.6886,1,0,0
1764598887.168145,gui,0.0,0.0,0.0,0.0,-0.0008,-0.0778,0.6886,1,0,0
1764598887.193032,gui,0.0,0.0,0.0,0.0,-0.0008,-0.0778,0.6886,1,0,0
1764598887.218089,gui,0.0,0.0,0.0,0.0,-0.0008,-0.0778,0.6886,1,0,0
1764598887.242940,gui,0.0,0.0,0.0,0.0,-0.0007,-0.0525,0.6882,1,0,0
1764598887.268197,gui,0.0,0.0,0.0,0.0,-0.0007,-0.0525,0.6882,1,0,0
1764598887.293358,gui,0.0,0.0,0.0,0.0,-0.0007,-0.0525,0.6882,1,0,0
1764598887.318027,gui,0.0,0.0,0.0,0.0,-0.0007,-0.0525,0.6882,1,0,0
1764598887.343055,gui,0.0,0.0,0.0,0.0,-0.0006,-0.0228,0.6876,1,0,0
1764598887.368205,gui,0.0,0.0,0.0,0.0,-0.0006,-0.0228,0.6876,1,0,0
1764598887.393081,gui,0.0,0.0,0.0,0.0,-0.0006,-0.0228,0.6876,1,0,0
1764598887.418118,gui,0.0,0.0,0.0,0.0,-0.0006,-0.0228,0.6876,1,0,0
1764598887.443097,gui,0.0,0.0,0.0,0.0,-0.0006,-0.0162,0.6874,1,0,0
1764598887.468170,gui,0.0,0.0,0.0,0.0,-0.0006,-0.0162,0.6874,1,0,0
1764598887.493035,gui,0.0,0.0,0.0,0.0,-0.0006,-0.0162,0.6874,1,0,0
1764598887.518079,gui,0.0,0.0,0.0,0.0,-0.0006,-0.0162,0.6874,1,0,0
1764598887.543001,gui,0.0,0.0,0.0,0.0,-0.0006,0.0288,0.6867,1,0,0
1764598887.568126,gui,0.0,0.0,0.0,0.0,-0.0006,0.0288,0.6867,1,0,0
1764598887.593079,gui,0.0,0.0,0.0,0.0,-0.0006,0.0288,0.6867,1,0,0
1764598887.618171,gui,0.0,0.0,0.0,0.0,-0.0006,0.0288,0.6867,1,0,0
1764598887.643076,gui,0.0,0.0,0.0,0.0,-0.0006,0.0527,0.6862,1,0,0
1764598887.668129,gui,0.0,0.0,0.0,0.0,-0.0006,0.0527,0.6862,1,0,0
1764598887.693286,gui,0.0,0.0,0.0,0.0,-0.0006,0.0527,0.6862,1,0,0
1764598887.718212,gui,0.0,0.0,0.0,0.0,-0.0006,0.0527,0.6862,1,0,0
1764598887.743128,gui,0.0,0.0,0.0,0.0,-0.0005,0.0747,0.6857,1,0,0
1764598887.768151,gui,0.0,0.0,0.0,0.0,-0.0005,0.0747,0.6857,1,0,0
1764598887.793033,gui,0.0,0.0,0.0,0.0,-0.0005,0.0747,0.6857,1,0,0
1764598887.818105,gui,0.0,0.0,0.0,0.0,-0.0005,0.0747,0.6857,1,0,0
1764598887.842960,gui,0.0,0.0,0.0,0.0,-0.0005,0.0943,0.6851,1,0,0
1764598887.868124,gui,0.0,0.0,0.0,0.0,-0.0005,0.0943,0.6851,1,0,0
1764598887.893105,gui,0.0,0.0,0.0,0.0,-0.0005,0.0943,0.6851,1,0,0
1764598887.918239,gui,0.0,0.0,0.0,0.0,-0.0005,0.0943,0.6851,1,0,0
1764598887.942896,gui,0.0,0.0,0.0,0.0,-0.0006,0.1045,0.6847,1,0,0
1764598887.968089,gui,0.0,0.0,0.0,0.0,-0.0006,0.1045,0.6847,1,0,0
1764598887.993089,gui,0.0,0.0,0.0,0.0,-0.0006,0.1045,0.6847,1,0,0
1764598888.018007,gui,0.0,0.0,0.0,0.0,-0.0006,0.1045,0.6847,1,0,0
1764598888.042941,gui,0.0,0.0,0.0,0.0,-0.0006,0.1141,0.6841,1,0,0
1764598888.068213,gui,0.0,0.0,0.0,0.0,-0.0006,0.1141,0.6841,1,0,0
1764598888.093042,gui,0.0,0.0,0.0,0.0,-0.0006,0.1141,0.6841,1,0,0
1764598888.118289,gui,0.0,0.0,0.0,0.0,-0.0006,0.1141,0.6841,1,0,0
1764598888.143034,gui,0.0,0.0,0.0,0.0,-0.0006,0.1176,0.6836,1,0,0
1764598888.168096,gui,0.0,0.0,0.0,0.0,-0.0006,0.1176,0.6836,1,0,0
1764598888.193171,gui,0.0,0.0,0.0,0.0,-0.0006,0.1176,0.6836,1,0,0
1764598888.218112,gui,0.0,0.0,0.0,0.0,-0.0006,0.1176,0.6836,1,0,0
1764598888.243066,gui,0.0,0.0,0.0,0.0,-0.0006,0.1161,0.6831,1,0,0
1764598888.268111,gui,0.0,0.0,0.0,0.0,-0.0006,0.1161,0.6831,1,0,0
1764598888.293055,gui,0.0,0.0,0.0,0.0,-0.0006,0.1161,0.6831,1,0,0
1764598888.318221,gui,0.0,0.0,0.0,0.0,-0.0006,0.1161,0.6831,1,0,0
1764598888.342937,gui,0.0,0.0,0.0,0.0,-0.0006,0.1085,0.6825,1,0,0
1764598888.368155,gui,0.0,0.0,0.0,0.0,-0.0006,0.1085,0.6825,1,0,0
1764598888.393210,gui,0.0,0.0,0.0,0.0,-0.0006,0.1085,0.6825,1,0,0
1764598888.418152,gui,0.0,0.0,0.0,0.0,-0.0006,0.1085,0.6825,1,0,0
1764598888.443102,gui,0.0,0.0,0.0,0.0,-0.0006,0.1060,0.6824,1,0,0
1764598888.468165,gui,0.0,0.0,0.0,0.0,-0.0006,0.1060,0.6824,1,0,0
1764598888.493154,gui,0.0,0.0,0.0,0.0,-0.0006,0.1060,0.6824,1,0,0
1764598888.518178,gui,0.0,0.0,0.0,0.0,-0.0006,0.1060,0.6824,1,0,0
1764598888.543003,gui,0.0,0.0,0.0,0.0,-0.0007,0.0829,0.6818,1,0,0
